"yymm","year","month","url","row","bien","medida","cantidad","precio","total","id"
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","1","Arroz","Libra",38,9.22,350.36,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","2","Frijol","Libra",34,24.16,821.44,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","3","Azúcar","Libra",30,6.23,186.9,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","4","Aceite","Litro",7,33.84,236.88,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","5","Posta de res","Libra",8,38.81,310.48,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","6","Posta de cerdo","Libra",5,39.29,196.45,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","7","Carne de aves","Libra",8,21.16,169.28,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","8","Pescado","Libra",9,41.74,375.66,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","9","Leche fluída","Litro",30,16.03,480.9,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","10","Huevos","Docena",7,32.57,227.99,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","11","Queso seco","Libra",9,33.18,298.62,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","12","Tortilla","Libra",57,9.54,543.78,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","13","Pinolillo","Libra",10,18.47,184.7,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","14","Pastas alimenticias","Libra",5,18.22,91.1,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","15","Pan","Libra",27,16.2,437.4,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","16","Tomate de cocinar","Libra",14,18.84,263.76,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","17","Cebolla blanca","Libra",8,20.1,160.8,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","18","Papas","Libra",15,16.55,248.25,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","19","Ayote","Libra",32,5.18,165.76,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","20","Chiltoma","Libra",3,22.63,67.89,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","21","Plátano verde","Libra",16,4.43,70.88,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","22","Naranja","Libra",46,3.38,155.48,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","23","Repollo","Libra",2,11.5,23,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","24","Jabón de lavar","Unidad",12.55,9.95,124.8725,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","25","Detergente","Bolsita de 40 gramos",27.97,1.95,54.5415,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","26","Pastas dental","Unidad de 115 grs",2.13,24.55,52.2915,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","27","Fósforos","Cajita de 40 cerrillos",10.87,0.97,10.5439,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","28","Escoba","Unidad",1.22,33.21,40.5162,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","29","Papel higiénico","Rollos",10.71,8.76,93.8196,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","30","Jabón de baño","Unidad",4.67,4.99,23.3033,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,11.96,26.4316,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","32","Desodorantes nacional","Unidad",1.9,18.53,35.207,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","33","Cepillo dental","Unidad",2.49,9.55,23.7795,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","34","Alquiler","Valor (C$) mensual",1,900,900,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","35","Gas butano","25 libras",1,255.64,255.64,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","36","Luz eléctrica","KWH",100,2.191229,219.1229,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","37","Agua","Galones",5292,0.01559,82.50228,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","38","Transporte","Pasaje",240,2.5,600,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","39","Pantalón largo de tela de jeans","Unidad",0.62,214.05,132.711,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","40","Camisa manga corta","Unidad",0.66,75.15,49.599,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","41","Calzoncillos","Unidad",1.57,18.68,29.3276,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","42","Calcetines","Par",1.32,16.06,21.1992,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","43","Zapato  de cuero natural (mocasin, acordonado,cerrado. Etc.)","Par",0.43,267.8,115.154,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","44","Blusa manga corta","Unidad",0.66,58.18,38.3988,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","45","Pantalón largo de tela de jeans","Unidad",0.51,216.58,110.4558,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","46","Vestido entero","Unidad",0.5,151.38,75.69,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","47","Calzones/ Bikinis","Unidad",1.23,18.94,23.2962,39
"CB2010Nov",2010,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cnov2010.xls","48","Brassiers/ sostén","Unidad",0.97,21.73,21.0781,39
